e, e_dot, e_int, stamp, 
1.4141808378441072, -0.00010910736540248323, 0.1568036553839964, 1731686805035627299, 
1.4141946865439432, -4.124475377675907e-05, 0.15499826323876154, 1731686805085094184, 
1.4142199723444073, 0.0001304483343337696, 0.14145468725690408, 1731686805135651933, 
1.4142199723444073, 8.428600154708477e-05, 0.07149935226152444, 1731686805135651933, 
1.4142199723444073, 0.0, 0.0, 1731686805135651933, 
1.414242768369755, 7.598675115868166e-05, 0.2674460396810381, 1731686805324762968, 
1.414527037440153, 0.0010235503191524664, 0.3388528845104699, 1731686805375237392, 
1.4144602019973496, 0.0007247787586487734, 0.1567680194613826, 1731686805435599302, 
1.4219167276533753, 0.02463230071074074, 0.2989717197890017, 1731686805586231375, 
1.439436889704607, 0.08325562569085825, 0.3417630392558869, 1731686805675387366, 
1.4590547098336757, 0.12379327393433466, 0.27231576026290627, 1731686805775321669, 
1.4590547098336757, 0.06539273376356218, 0.145156117739103, 1731686805775321669, 
1.4730693980126364, 0.046715627263202254, 0.308677701284779, 1731686805986206523, 
1.4805244830044622, 0.07156591056928822, 0.5459229522589627, 1731686806146474917, 
1.4856495396369735, 0.04193380541445727, 0.3557137179039957, 1731686806226594592, 
1.4891148367809108, 0.02863451258816226, 0.2801936747652751, 1731686806335145293, 
1.4897288699334752, 0.013597767655005496, 0.29662134499729187, 1731686806425914870, 
1.4870837532321992, -0.006770278495705402, 0.3160564105561704, 1731686806547457123, 
1.482454545210842, -0.024247749075444098, 0.3126912682548445, 1731686806636279885, 
1.4769872167543598, -0.0336551215927979, 0.27991170995981574, 1731686806736309099, 
1.4683792895679242, -0.046917518809725944, 0.2805869789109745, 1731686806826387147, 
1.4559938747957166, -0.06997780652881073, 0.2773581812118299, 1731686806925358500, 
1.4380958732136049, -0.10094472118106435, 0.28380123756714143, 1731686807021552707, 
1.4184934446254596, -0.12500143390085686, 0.3036884283543502, 1731686807136615940, 
1.3965271964590844, -0.13856225584840157, 0.29030054358674634, 1731686807226320582, 
1.3762806511187429, -0.14070931168905565, 0.2638222953037934, 1731686807325451538, 
1.3558414927543299, -0.13561901234918183, 0.2882509858190152, 1731686807435772363, 
1.3303257193533866, -0.15318310588452086, 0.28663177902005793, 1731686807537120799, 
1.3032019106232633, -0.1754652737702219, 0.253278819526779, 1731686807626237681, 
1.2828979031771384, -0.15809272058749416, 0.24707347626476736, 1731686807726380220, 
1.2685853186826679, -0.1153886398019847, 0.26798642328351746, 1731686807834804462, 
1.2513618900223293, -0.10512004384936342, 0.2394738030973875, 1731686807915297041, 
1.2321339180921624, -0.12150466863501815, 0.23963619019826893, 1731686808026407081, 
1.213336876647175, -0.12675004458384764, 0.2598770322014976, 1731686808126188678, 
1.1920263908282043, -0.1336917575465272, 0.23971752836139976, 1731686808224112412, 
1.1716754061906942, -0.13887156818826943, 0.2484528600063564, 1731686808334561762, 
1.1561303242714989, -0.11965355518901803, 0.2383765990333359, 1731686808427283976, 
1.138636549512163, -0.11012952226177042, 0.16501547951869602, 1731686808477372863, 
1.1131242832872674, -0.14335346994743814, 0.22477768834597553, 1731686808625157979, 
1.0905643222458192, -0.16024075755447953, 0.28849984360737424, 1731686808736324189, 
1.0705765774617941, -0.14182568608491097, 0.2195258181026198, 1731686808826295461, 
1.0466329889241626, -0.14643777773885555, 0.14973593396935375, 1731686808876361429, 
1.0246090340199285, -0.15322514480621865, 0.20847801340482977, 1731686809025362982, 
1.0029441684744604, -0.14562940149900708, 0.2459792865620882, 1731686809116404749, 
0.981416427608319, -0.14397535470536496, 0.20177638012239743, 1731686809226537874, 
0.9635036471996505, -0.13146840424936634, 0.15823545783353568, 1731686809277438750, 
0.9465348022025182, -0.11627208468600288, 0.19266716676284681, 1731686809426437760, 
0.9274323307476647, -0.12023772150661934, 0.24483652151841412, 1731686809536299412, 
0.9091612445689735, -0.12457852544514887, 0.18544528388237, 1731686809626333624, 
0.8920428226191767, -0.11796502709496022, 0.17285404418371556, 1731686809726343836, 
0.8746988495760915, -0.11487464997627354, 0.18695313735292005, 1731686809835929947, 
0.8578067258698946, -0.11412032249760691, 0.18358027975360783, 1731686809936185971, 
0.8403472039383134, -0.11450548545926013, 0.16328255968296493, 1731686810026320817, 
0.822774095604888, -0.11677543421668861, 0.11775180691420624, 1731686810076315089, 
0.8052244619034373, -0.11707580678292029, 0.1642526557960604, 1731686810225951669, 
0.7896183457662432, -0.11051916612881592, 0.20947995776216727, 1731686810336256965, 
0.7745402744358996, -0.10228062489179253, 0.1267408852689757, 1731686810386424941, 
0.7596699287159367, -0.09982805683435496, 0.14679063429077138, 1731686810525759716, 
0.7451574822736963, -0.09794264054067765, 0.1899228213913283, 1731686810636392714, 
0.7308537566566538, -0.09605390686427666, 0.14181024538010711, 1731686810716051043, 
0.7179678913804272, -0.09063196964423037, 0.10981112369857599, 1731686810786546089, 
0.705838918132287, -0.08338279508122233, 0.16534692596472378, 1731686810946268640, 
0.6933366879708721, -0.08210401136518349, 0.16907049327050916, 1731686811026119590, 
0.6804701655498516, -0.08456250860811809, 0.11782594145806094, 1731686811116238848, 
0.6675962263960815, -0.08580153858263533, 0.13618554129559374, 1731686811226254795, 
0.6675962263960815, -0.04291313051256703, 0.07391834392979878, 1731686811226254795, 
0.6541771996594176, -0.04473008912221318, 0.13306234195521158, 1731686811426914851, 
0.6413687189775857, -0.08742502472831926, 0.20293425700671758, 1731686811536371295, 
0.628970258432355, -0.08402313742354191, 0.1279570153936703, 1731686811626378514, 
0.6160972296641131, -0.08423829771157558, 0.11945315496817771, 1731686811726337679, 
0.6026754488916053, -0.08764936513583232, 0.12082476985011581, 1731686811822549909, 
0.5910134655759669, -0.08361254696048721, 0.12733459792880766, 1731686811937414438, 
0.5801902995926189, -0.07495049766328792, 0.12047745216420831, 1731686812026302427, 
0.5682448993814821, -0.07589522064828251, 0.10952729700045949, 1731686812126314460, 
0.5550569916602293, -0.08377769310796553, 0.1192306647107814, 1731686812236278144, 
0.5433170054414018, -0.08309297980026775, 0.11730773761633209, 1731686812337474440, 
0.5335662502247007, -0.07163580478509513, 0.10337271947572223, 1731686812426308483, 
0.5236752830925484, -0.0654724078295114, 0.10075454860149527, 1731686812526323294, 
0.5136642163460535, -0.06634011292882398, 0.10345315956706105, 1731686812623875701, 
0.5040180015649088, -0.06552427175879856, 0.10666455475312214, 1731686812733928385, 
0.49461883880368634, -0.06348459180789061, 0.10204852469442102, 1731686812826312625, 
0.4853747923331016, -0.06214403077269078, 0.09488285602361299, 1731686812925738585, 
0.4765322240027928, -0.060288716002978394, 0.10183071647445674, 1731686813036052911, 
0.4675326902114867, -0.05947367373871637, 0.09986043919512495, 1731686813135318126, 
0.45856133719898023, -0.05990295601270864, 0.08942707920671003, 1731686813227323563, 
0.4499408929818956, -0.05863932409863696, 0.08764572413757897, 1731686813326401338, 
0.44120647669372437, -0.05784953501751955, 0.0894782850133346, 1731686813426207110, 
0.43216825443193446, -0.05924212849987046, 0.09273322323194395, 1731686813536630602, 
0.42342374004596706, -0.05927578882585771, 0.08650363191628996, 1731686813626323706, 
0.41518840071748137, -0.05659951238151032, 0.08036050928835646, 1731686813726342002, 
0.4071326071497903, -0.0543037763205891, 0.0831103238588297, 1731686813826469821, 
0.3992361505797439, -0.05317416712579163, 0.08538924044184838, 1731686813936047884, 
0.391477845957588, -0.05218253730734109, 0.07988632931354554, 1731686814026544678, 
0.3842783671579401, -0.0498592780726792, 0.0744253918408523, 1731686814126071396, 
0.37679117228450787, -0.048955578910267104, 0.08076455172592553, 1731686814236769141, 
0.3693149230011621, -0.04987814718926009, 0.07925511869280895, 1731686814336411651, 
0.3624497101802527, -0.047804873680850624, 0.07015973313298828, 1731686814426637074, 
0.355261790158948, -0.04684377614071367, 0.06887659217599716, 1731686814526498821, 
0.3486788726991843, -0.04590279160356129, 0.07456486107874953, 1731686814636405081, 
0.34242302765131444, -0.042795875025445164, 0.07324821934065263, 1731686814736506737, 
0.33580634156075634, -0.04290843712809319, 0.06545698217037808, 1731686814827630488, 
0.3292413840058725, -0.04393881215147314, 0.047019559052416865, 1731686814876519414, 
0.3226799303113279, -0.043754704164761425, 0.06536643937365089, 1731686815026166306, 
0.3165850717654476, -0.042187707468083015, 0.08382891916038739, 1731686815136183946, 
0.31131874511582214, -0.03787061731835258, 0.050773494200338325, 1731686815186405194, 
0.30574066748262474, -0.03614801427607617, 0.043651950645178725, 1731686815276447027, 
0.29949490690442765, -0.039412794037981626, 0.07326474539353187, 1731686815426210115, 
0.2933971876259205, -0.04114493285568085, 0.07767349592117011, 1731686815535752605, 
0.2876630061099597, -0.03943966931489314, 0.05864896360706265, 1731686815626023722, 
0.28188462417653776, -0.03837521149794243, 0.0606087103857432, 1731686815746456844, 
0.27637810397770735, -0.0376163404408412, 0.059278356926810584, 1731686815836249116, 
0.2717061733193485, -0.033928169523964234, 0.05254087117607299, 1731686815936370723, 
0.2667637222501519, -0.03204793909185155, 0.051541790474527414, 1731686816026008889, 
0.2609224960591005, -0.03594559086749327, 0.03730367180236933, 1731686816076365820, 
0.25534571313797316, -0.038060030373929056, 0.05489371593802832, 1731686816236321063, 
0.25044580205764505, -0.03492231333818485, 0.06649206709606845, 1731686816336536103, 
0.24584657424909512, -0.03166379629626015, 0.03665980739140639, 1731686816382640713, 
0.2414069107692143, -0.030129637628102484, 0.03440131503313499, 1731686816476435852, 
0.2368365990545145, -0.030033250648602017, 0.05775414750618898, 1731686816621923706, 
0.2321790815762176, -0.030759430643322316, 0.061756730151875515, 1731686816737224561, 
0.22734889921570706, -0.03162566612935819, 0.04746542816822649, 1731686816826408955, 
0.22292323673188838, -0.0308528161477641, 0.043065775386406165, 1731686816926538204, 
0.21879654789135522, -0.028507837747839455, 0.04377748312934473, 1731686817022700386, 
0.21471400229936619, -0.027364114775073983, 0.04141466493899192, 1731686817115809380, 
0.21074280571374718, -0.026845807258693472, 0.04361369344246672, 1731686817225789868, 
0.20699049239302525, -0.025745033021136454, 0.03385935136015706, 1731686817276420476, 
0.2034183012047836, -0.024415015029878584, 0.04110063440045606, 1731686817424295198, 
0.19867727082743916, -0.027710738551953624, 0.05226050993547551, 1731686817533825035, 
0.19686766817363868, -0.021835443437149733, 0.04025911014362648, 1731686817625939176, 
0.19785508264032187, -0.0027406272903909845, 0.03851815953036383, 1731686817728557887, 
0.1977968131383824, 0.003097149882479074, 0.03185748094040716, 1731686817787237551, 
0.19802771665889876, 0.0005754467285896495, 0.040844803304764865, 1731686817934956098, 
0.19801031881014886, 0.0007116855725548358, 0.04722875322480671, 1731686818025832945, 
0.19792482982188833, -0.0003429561233680989, 0.02821050783189155, 1731686818077442318, 
0.19965660280094466, 0.005487613302652683, 0.039728577321267666, 1731686818225946079, 
0.19972601984406024, 0.006003966740573037, 0.05158820406198679, 1731686818336546087, 
0.19488926467495585, -0.015891127086629375, 0.03960600267482939, 1731686818425884879, 
0.18948454862278877, -0.03413823740423825, 0.02746408210441109, 1731686818477604587, 
0.18479512760549802, -0.03364712356485944, 0.03821229385736014, 1731686818627295872, 
0.18003604470954335, -0.0314950130441514, 0.04778371948091093, 1731686818736213811, 
0.17579694196905937, -0.029993952121462147, 0.03591188494097076, 1731686818826574548, 
0.1720084507730717, -0.0267586464549055, 0.02505427305676414, 1731686818878610398, 
0.16814664736715823, -0.02550098200633714, 0.03603884704309054, 1731686819036122205, 
0.16425244480813334, -0.025853353216461206, 0.04018046007029088, 1731686819117586563, 
0.1605985695794574, -0.025160259292336118, 0.03128343629636857, 1731686819226488846, 
0.15798633190462194, -0.02088704301170465, 0.025575950725068023, 1731686819276496914, 
0.15581762728625456, -0.015936474310676112, 0.0316448570127527, 1731686819426602811, 
0.1529939960662838, -0.01664111946112712, 0.040438806914289534, 1731686819536387557, 
0.1497247088619657, -0.020309728080962857, 0.030603154854029483, 1731686819626825690, 
0.14686121149458212, -0.02044261523900563, 0.02099051974029015, 1731686819676455111, 
0.14416385998171888, -0.01853616293415609, 0.029227651008883075, 1731686819825766125, 
0.1413321641263581, -0.018430157894080052, 0.03737635071153083, 1731686819935798642, 
0.13835368334064302, -0.019367255470252864, 0.02837398274931015, 1731686820026596624, 
0.13576544198606325, -0.018555740467649517, 0.029319028013276374, 1731686820147513195, 
0.1331784755476762, -0.017250692643222727, 0.028486936861324537, 1731686820236420621, 
0.1299771862040207, -0.01929418594014178, 0.02502900523501719, 1731686820335738423, 
0.1267222397517887, -0.021520785986291664, 0.019513933369759255, 1731686820386574810, 
0.12385629714826271, -0.020402963519193334, 0.01780187282842969, 1731686820476074293, 
0.12111694444823068, -0.01868431767852674, 0.030948223030736445, 1731686820636361729, 
0.11814877668060896, -0.01902506822551252, 0.03166194712029925, 1731686820737655350, 
0.11541042505806486, -0.019021731300552746, 0.022470792755969016, 1731686820826429144, 
0.11252009335025917, -0.018762277767832614, 0.021782680505261526, 1731686820926479248, 
0.10983054257555581, -0.018599608275030138, 0.02199838431934025, 1731686821021819201, 
0.1070946937058403, -0.018084665481396256, 0.023061997456245723, 1731686821136486755, 
0.10413853437680623, -0.018973360662498617, 0.022011839627231286, 1731686821227496468, 
0.1009191631912071, -0.020585101715443987, 0.019771836410032186, 1731686821326507754, 
0.09990185130703907, -0.014122276899223851, 0.021191042957062527, 1731686821435960604, 
0.0990334814992595, -0.006285605639825322, 0.021044401131840272, 1731686821537053883, 
0.09629292784321425, -0.012029744879416085, 0.018860281113971214, 1731686821627611780, 
0.0937933337655862, -0.017467159112244345, 0.013369446441575093, 1731686821675779585, 
0.09085924124922161, -0.018112288646642133, 0.013747814113974226, 1731686821774414067, 
0.0879386976486948, -0.01951545372297132, 0.023455136228085257, 1731686821933914807, 
0.08630262767271948, -0.01518871192167375, 0.022274946178855472, 1731686822026487608, 
0.08631490503097297, -0.00541264205907277, 0.016817127154643133, 1731686822127544341, 
0.08659337469894617, 0.0009691567540889382, 0.012801362051015982, 1731686822174645286, 
0.08830487768048749, 0.0066332421650483935, 0.016461713781456343, 1731686822316605037, 
0.08787047232708886, 0.004256992093808985, 0.022087661055520538, 1731686822426817546, 
0.08366455174237128, -0.015467753127054035, 0.0183888407447748, 1731686822528914701, 
0.0798997348382888, -0.026569124962666873, 0.016660897698047704, 1731686822625607456, 
0.0768145726009098, -0.02283326380487158, 0.0166322167827511, 1731686822736489737, 
0.07339468899505451, -0.021683486144114295, 0.01550300823747088, 1731686822827724824, 
0.0712497328287425, -0.01854946590722435, 0.010354616025641595, 1731686822876758811, 
0.07170416571128475, -0.005635077612565857, 0.014275454549856657, 1731686823025675567, 
0.07190541465069429, 0.002185606073172632, 0.018589694956606485, 1731686823136319749, 
0.07007669177178606, -0.005424913131662305, 0.014333332931081086, 1731686823226905147, 
0.06696280759327483, -0.016475356858064866, 0.00983653913806015, 1731686823277551315, 
0.06407817775820542, -0.01999504671193549, 0.013393323305595946, 1731686823426688530, 
0.061035184731365155, -0.019758742873032253, 0.01657789659347137, 1731686823536478228, 
0.05829566511120456, -0.019275042156669506, 0.012282178907537342, 1731686823627586693, 
0.05564860754297469, -0.017955257294634888, 0.01106340836253765, 1731686823726158923, 
0.052881522809132636, -0.018047141006906423, 0.011650636822642868, 1731686823837098120, 
0.0501044930345957, -0.018480381694596624, 0.011085730450318573, 1731686823935805409, 
0.047282255135478214, -0.018664225578848073, 0.009538880725545795, 1731686824027535143, 
0.04464342723940601, -0.01820355265063231, 0.00904459131205788, 1731686824126847727, 
0.04225950508894886, -0.016742500155097855, 0.0066396345260587115, 1731686824175978529, 
0.03986953528400388, -0.01591297318467376, 0.008888186227169418, 1731686824337181715, 
0.037056803373950856, -0.01734233904999334, 0.010016417242532069, 1731686824428099509, 
0.033973748851254496, -0.01965262144249795, 0.007771911550538418, 1731686824547422619, 
0.03107859366103873, -0.01992736570970709, 0.00706673229443864, 1731686824635722408, 
0.028234194332646192, -0.01913184839536101, 0.005890403176957504, 1731686824736851985, 
0.02513510178159622, -0.019811639598141702, 0.005382137345048573, 1731686824826922118, 
0.02177257653331583, -0.021538725997767873, 0.003499898631814831, 1731686824876583609, 
0.01832052558142276, -0.02271525400057819, 0.004550050807093733, 1731686825036189760, 
0.014460946923415652, -0.024372098699667263, 0.004731381895141518, 1731686825136768617, 
0.012557720302893443, -0.019209350928431065, 0.002287854313183486, 1731686825187572317, 
0.012872406697650416, -0.005295134085884119, 0.002513270002495704, 1731686825325778570, 
0.013092421601856767, 0.0017823376632110828, 0.0030922709911221534, 1731686825428387458, 
0.013538055397202868, 0.0022188289985081732, 0.0025146002127704233, 1731686825516746923, 
0.015763701573215976, 0.008904266571197363, 0.0028044747791093547, 1731686825626844525, 
0.019656547169956972, 0.020394972575847013, 0.003431932584503012, 1731686825727044194, 
0.023494868264946553, 0.02577055563910192, 0.004128281776029933, 1731686825837059593, 
0.02700320885614781, 0.02448887228730279, 0.004446027005274854, 1731686825917168240, 
0.028949184403578167, 0.018181053795438714, 0.005045046998471285, 1731686826027565102, 
0.029430943606495834, 0.008092449167826747, 0.005968083012434569, 1731686826126860783, 
0.029615182647169596, 0.002219994145304764, 0.005725319735650964, 1731686826222756858, 
0.02962202616242391, 0.0006369418530935885, 0.00562856399208209, 1731686826317297727, 
0.028746598899983954, -0.0028952791572854747, 0.006006721566666391, 1731686826427569143, 
0.027393077478283914, -0.00742982894713332, 0.005990389114654238, 1731686826526845425, 
0.024566503300552225, -0.013933651998105761, 0.005286044879091432, 1731686826624061341, 
0.02059263197553805, -0.022668151675819547, 0.005011106267588495, 1731686826734052321, 
0.0165981092249082, -0.026561313585480084, 0.004186295349947012, 1731686826827420253, 
0.012567460647706023, -0.026750571092773418, 0.003209963550185604, 1731686826927586056, 
